,ID,dict_param,wallet,algo_percentage,perf_algo_vs_hold,nb_Good_trade,Average_Good_trade,Best_trade,nb_Bad_trade,Average_Bad_trade,Worst_trade,worst_draw_back,total_fee
0,1.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 10, 'signal_stoch_rsi': 10}",424.49050992776023,-57.55094900722397,24.961265767642047,305.0,0.82,7.42,756.0,-0.43,-11.62,-63.0,256.97
1,2.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.5, 'trix_length': 5, 'trix_signal': 10, 'signal_stoch_rsi': 10}",297.4083405484192,-70.25916594515809,52.554813773509004,279.0,1.18,8.05,686.0,-0.63,-11.68,-75.0,156.5
2,3.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 10, 'signal_stoch_rsi': 10}",434.73306004261565,-56.526693995738434,22.7372850182018,176.0,2.51,18.47,479.0,-1.02,-21.2,-70.0,109.33
3,4.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 10, 'signal_stoch_rsi': 10}",426.5061676426613,-57.349383235733875,24.52360289022065,523.0,1.19,15.67,1520.0,-0.45,-11.62,-71.0,465.5
4,5.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.5, 'trix_length': 5, 'trix_signal': 10, 'signal_stoch_rsi': 10}",226.05611839875502,-77.3943881601245,68.04763213526499,517.0,1.46,20.05,1302.0,-0.66,-21.15,-87.0,255.11
5,6.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 10, 'signal_stoch_rsi': 10}",179.17368062456956,-82.08263193754306,78.22728836612846,267.0,2.67,27.84,724.0,-1.13,-37.18,-89.0,118.91
6,7.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 10, 'signal_stoch_rsi': 10}",153.82860054739749,-84.61713994526025,83.73050480662208,558.0,1.66,16.18,1966.0,-0.54,-20.76,-86.0,341.74
7,8.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.5, 'trix_length': 5, 'trix_signal': 10, 'signal_stoch_rsi': 10}",131.87754596289884,-86.81224540371012,88.49677124207088,552.0,1.88,23.49,1652.0,-0.71,-21.92,-89.0,229.25
8,9.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 10, 'signal_stoch_rsi': 10}",244.6011951969755,-75.53988048030246,64.0209109248591,306.0,2.83,26.51,842.0,-1.1,-37.95,-83.0,152.25
9,10.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 10, 'signal_stoch_rsi': 17}",476.455371953081,-52.354462804691906,13.678054897722514,180.0,1.38,12.74,578.0,-0.54,-8.92,-60.0,193.93
10,11.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.5, 'trix_length': 5, 'trix_signal': 10, 'signal_stoch_rsi': 17}",246.967515005289,-75.3032484994711,63.50710824469687,167.0,1.69,12.19,447.0,-0.9,-13.82,-80.0,107.31
11,12.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 10, 'signal_stoch_rsi': 17}",462.3767985677811,-53.762320143221885,16.73495731336968,134.0,3.04,37.1,320.0,-1.36,-37.85,-76.0,124.11
12,13.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 10, 'signal_stoch_rsi': 17}",53.659448159990816,-94.63405518400091,105.48038780443494,355.0,1.45,10.31,1337.0,-0.58,-20.76,-95.0,204.71
13,14.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.5, 'trix_length': 5, 'trix_signal': 10, 'signal_stoch_rsi': 17}",28.212771752699336,-97.17872282473006,111.00566401323488,314.0,1.62,11.45,882.0,-0.93,-37.18,-98.0,90.2
14,15.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 10, 'signal_stoch_rsi': 17}",89.91414467391694,-91.00858553260831,97.6083494722204,181.0,3.11,37.1,499.0,-1.46,-38.62,-92.0,57.98
15,16.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 10, 'signal_stoch_rsi': 17}",37.0220476127699,-96.29779523872301,109.09289231970025,470.0,1.71,16.18,1936.0,-0.57,-20.76,-96.0,142.83
16,17.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.5, 'trix_length': 5, 'trix_signal': 10, 'signal_stoch_rsi': 17}",35.201575550197276,-96.47984244498026,109.48817423452172,431.0,1.77,19.94,1325.0,-0.78,-37.95,-97.0,104.81
17,18.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 10, 'signal_stoch_rsi': 17}",139.6435785515181,-86.0356421448482,86.8105205737373,252.0,2.82,37.1,638.0,-1.29,-39.88,-89.0,85.84
18,19.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 10, 'signal_stoch_rsi': 25}",385.4022735626617,-61.45977264373382,33.44855499061275,197.0,1.56,12.74,587.0,-0.66,-20.76,-70.0,199.92
19,20.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.5, 'trix_length': 5, 'trix_signal': 10, 'signal_stoch_rsi': 25}",315.37166729875366,-68.46283327012463,48.65440885084163,164.0,2.21,15.43,426.0,-1.06,-20.76,-78.0,115.44
20,21.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 10, 'signal_stoch_rsi': 25}",622.0887107500909,-37.791128924990915,-17.94353721843508,143.0,2.91,41.11,337.0,-1.26,-33.13,-70.0,139.29
21,22.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 10, 'signal_stoch_rsi': 25}",56.38527168773114,-94.36147283122689,104.88852552559939,315.0,1.65,13.35,1185.0,-0.65,-20.76,-95.0,120.24
22,23.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.5, 'trix_length': 5, 'trix_signal': 10, 'signal_stoch_rsi': 25}",46.54816257715996,-95.34518374228401,107.02447224265019,266.0,1.8,13.51,722.0,-1.02,-37.18,-96.0,64.18
23,24.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 10, 'signal_stoch_rsi': 25}",105.6668391096679,-89.43331608903321,94.1879425633869,182.0,2.75,41.11,468.0,-1.43,-34.22,-92.0,58.15
24,25.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 10, 'signal_stoch_rsi': 25}",35.89913148624796,-96.41008685137521,109.33671283515946,426.0,1.72,13.22,1742.0,-0.59,-20.76,-97.0,130.73
25,26.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.5, 'trix_length': 5, 'trix_signal': 10, 'signal_stoch_rsi': 25}",30.638766779546074,-96.93612332204539,110.47890396056796,372.0,1.7,13.29,1160.0,-0.8,-38.1,-97.0,78.88
26,27.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 10, 'signal_stoch_rsi': 25}",94.13108324810945,-90.58689167518905,96.69271907691734,266.0,2.39,41.11,622.0,-1.29,-34.78,-93.0,73.05
27,28.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 10}",1169.8223097729285,16.982230977292854,-136.87378079924625,390.0,1.1,13.0,985.0,-0.41,-11.62,-41.0,468.85
28,29.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.5, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 10}",1078.4939873675237,7.849398736752369,-117.04352089027037,409.0,1.41,16.35,932.0,-0.58,-12.68,-43.0,429.84
29,30.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 10}",1840.0630861227426,84.00630861227427,-282.4041972850749,350.0,1.92,16.35,825.0,-0.7,-13.46,-53.0,512.14
30,31.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 10}",1668.984290744115,66.8984290744115,-245.2575938227526,461.0,1.55,15.9,1354.0,-0.47,-11.62,-55.00000000000001,601.35
31,32.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.5, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 10}",1578.7066476773575,57.87066476773576,-225.65546954375014,489.0,1.81,20.29,1254.0,-0.63,-20.55,-60.0,630.84
32,33.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 10}",1595.485664926647,59.54856649266469,-229.2987235125858,397.0,2.26,18.39,1030.0,-0.77,-37.18,-65.0,536.52
33,34.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 10}",823.7814381392083,-17.621856186079174,-61.73739109130244,456.0,2.02,22.27,1518.0,-0.59,-15.64,-63.0,422.5
34,35.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.5, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 10}",805.1016465738616,-19.489835342613844,-57.68141905513594,466.0,2.28,23.68,1418.0,-0.72,-21.52,-66.0,455.65
35,36.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 10}",988.3926666473112,-1.1607333352688785,-97.47968175510556,371.0,2.78,23.68,1115.0,-0.86,-37.95,-65.0,400.17
36,37.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 17}",843.9781512928043,-15.602184870719565,-66.12273465827396,139.0,1.34,13.0,377.0,-0.52,-8.89,-40.0,174.32
37,38.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.5, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 17}",638.826347479747,-36.117365252025294,-21.57780617103615,127.0,1.86,13.0,303.0,-0.88,-12.45,-50.0,129.51
38,39.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 17}",792.2095484305364,-20.779045156946356,-54.88213784399839,80.0,3.88,20.04,206.0,-1.48,-20.78,-57.99999999999999,94.91
39,40.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 17}",211.68938985857804,-78.83106101414221,71.16710212540411,323.0,1.57,15.9,1065.0,-0.6,-19.75,-82.0,208.34
40,41.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.5, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 17}",117.93578721646458,-88.20642127835355,91.5239668835586,304.0,1.73,20.29,740.0,-0.94,-37.18,-92.0,108.0
41,42.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 17}",127.09201794901884,-87.29079820509811,89.53586034189766,127.0,3.75,27.28,363.0,-1.69,-37.18,-91.0,50.21
42,43.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 17}",118.315084408604,-88.16849155913961,91.44160949753896,404.0,1.99,28.67,1544.0,-0.63,-19.75,-90.0,136.15
43,44.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.5, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 17}",128.56480364710592,-87.14351963528941,89.21607210519224,382.0,2.06,30.15,1110.0,-0.84,-37.95,-92.0,109.46
44,45.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 17}",253.64849370105233,-74.63515062989477,62.056457006461976,178.0,3.75,26.53,442.0,-1.63,-37.92,-85.0,72.06
45,46.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 25}",717.4699258999407,-28.25300741000593,-38.653807997957635,161.0,1.79,12.51,475.0,-0.65,-19.75,-62.0,223.07
46,47.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.5, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 25}",729.117730873662,-27.088226912633793,-41.18291390852769,147.0,2.0,11.44,335.0,-0.92,-19.75,-60.0,175.62
47,48.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 25}",866.8246155681668,-13.317538443183322,-71.0834227849044,109.0,3.29,23.22,247.0,-1.35,-45.02,-71.0,152.4
48,49.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 25}",105.27112100234183,-89.47288789976582,94.27386544812063,291.0,1.88,13.9,1041.0,-0.71,-19.75,-91.0,106.68
49,50.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.5, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 25}",145.88021081518946,-85.41197891848105,85.45635096360999,258.0,1.92,13.98,656.0,-0.99,-37.18,-88.0,101.19
50,51.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 25}",113.54951310138362,-88.64504868986164,92.47636536678007,138.0,3.32,22.76,384.0,-1.6,-45.34,-91.0,50.92
51,52.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 25}",69.47961870432361,-93.05203812956763,102.04532970377417,383.0,1.93,14.12,1451.0,-0.67,-19.75,-94.0,105.7
52,53.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.5, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 25}",109.80772239181617,-89.01922776081838,93.28882617128646,343.0,1.87,14.12,999.0,-0.81,-38.1,-92.0,109.76
53,54.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 17, 'signal_stoch_rsi': 25}",169.63269347084358,-83.03673065291564,80.29893766465302,210.0,2.85,24.06,502.0,-1.4,-45.34,-90.0,75.59
54,55.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 10}",3394.534843424458,239.4534843424458,-619.9290543783793,388.0,1.33,22.5,957.0,-0.39,-11.62,-28.999999999999996,883.59
55,56.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.5, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 10}",3066.915602818621,206.6915602818621,-548.7925819097843,393.0,1.66,23.92,886.0,-0.58,-12.68,-32.0,756.16
56,57.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 10}",3490.836899716822,249.0836899716822,-640.8392688195173,342.0,2.12,24.8,817.0,-0.69,-12.74,-37.0,819.89
57,58.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 10}",6052.085702689313,505.2085702689313,-1196.9671831048681,426.0,1.77,23.67,1203.0,-0.45,-11.62,-41.0,1385.22
58,59.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.5, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 10}",3581.5839124451927,258.1583912445193,-660.5433080591589,430.0,2.04,25.1,1093.0,-0.65,-20.55,-46.0,898.84
59,60.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 10}",4369.067355449296,336.9067355449296,-831.5308061045888,372.0,2.48,25.1,947.0,-0.76,-21.78,-44.0,979.86
60,61.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 10}",3511.132453465246,251.11324534652456,-645.2460737977286,408.0,2.22,22.72,1364.0,-0.54,-11.97,-35.0,1002.4
61,62.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.5, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 10}",2326.5799801086955,132.65799801086956,-388.04236301227274,411.0,2.45,24.14,1235.0,-0.7,-21.52,-47.0,716.05
62,63.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 10}",2476.662101999116,147.66621019991163,-420.6299262828043,351.0,2.91,26.87,1045.0,-0.83,-22.73,-49.0,715.43
63,64.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 17}",1009.2281261058272,0.9228126105827187,-102.0037172952662,146.0,1.03,13.66,322.0,-0.45,-8.27,-30.0,174.76
64,65.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.5, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 17}",717.0177554199738,-28.29822445800262,-38.55562752223285,127.0,1.71,18.24,291.0,-0.81,-13.24,-48.0,134.92
65,66.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 17}",1082.6276783888213,8.262767838882132,-117.94107561564743,74.0,4.36,25.46,186.0,-1.52,-21.27,-54.0,91.16
66,67.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 17}",1329.3669201035138,32.936692010351386,-171.51594882120648,346.0,1.6,24.14,1032.0,-0.49,-11.97,-31.0,542.46
67,68.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.5, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 17}",580.6983073099562,-41.930169269004374,-8.956374897509052,331.0,1.85,26.87,767.0,-0.81,-37.18,-70.0,301.32
68,69.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 17}",638.523677143629,-36.1476322856371,-21.512086892789526,121.0,4.8,32.73,311.0,-1.78,-37.18,-69.0,109.05
69,70.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 17}",1151.5701907382295,15.157019073822948,-132.91066996117587,394.0,2.11,24.14,1384.0,-0.57,-11.97,-56.99999999999999,497.2
70,71.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.5, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 17}",887.1048227015999,-11.289517729840009,-75.486895528865,372.0,2.38,23.79,1054.0,-0.79,-37.95,-67.0,350.31
71,72.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 17}",682.4525918757394,-31.754740812426064,-31.050440097068194,141.0,4.85,33.86,363.0,-1.75,-37.95,-72.0,113.4
72,73.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 25}",1062.5995122384109,6.259951223841085,-113.59232892018325,126.0,1.82,11.23,326.0,-0.66,-12.45,-49.0,213.08
73,74.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.5, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 25}",1330.5186420717039,33.05186420717039,-171.76602399362346,105.0,2.57,14.21,245.0,-0.93,-12.16,-41.0,192.55
74,75.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 25}",1175.5828502172342,17.558285021723417,-138.124575856224,76.0,4.77,24.13,176.0,-1.73,-37.77,-60.0,119.42
75,76.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 25}",605.6265772024915,-39.43734227975085,-14.369088697897627,266.0,2.02,25.84,908.0,-0.62,-12.45,-64.0,220.82
76,77.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.5, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 25}",773.544849119485,-22.6455150880515,-50.82944281235145,242.0,2.26,19.52,574.0,-0.93,-37.18,-56.00000000000001,250.45
77,78.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 25}",602.9652499004469,-39.703475009955305,-13.79123058430905,106.0,4.96,32.35,282.0,-1.8,-40.37,-70.0,89.68
78,79.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.2, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 25}",446.83814858680046,-55.31618514131995,20.108888418658587,365.0,2.07,25.84,1329.0,-0.6,-17.83,-76.0,231.55
79,80.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.5, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 25}",509.4595294562595,-49.05404705437405,6.511811128789836,325.0,2.12,16.62,913.0,-0.77,-37.95,-72.0,201.96
80,81.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.8, 'trix_length': 5, 'trix_signal': 25, 'signal_stoch_rsi': 25}",501.25374216172645,-49.874625783827355,8.293546416623524,146.0,3.99,34.41,366.0,-1.57,-40.51,-72.0,89.37
81,82.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.2, 'trix_length': 16, 'trix_signal': 10, 'signal_stoch_rsi': 10}",1394.1755040595413,39.417550405954124,-185.5879369003902,257.0,1.99,22.5,806.0,-0.56,-20.53,-44.0,464.6
82,83.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.5, 'trix_length': 16, 'trix_signal': 10, 'signal_stoch_rsi': 10}",919.8179795451897,-8.01820204548103,-82.58995387446632,281.0,2.01,23.92,782.0,-0.69,-20.03,-62.0,317.51
83,84.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.8, 'trix_length': 16, 'trix_signal': 10, 'signal_stoch_rsi': 10}",1689.1671829828645,68.91671829828645,-249.63993643310553,283.0,2.34,24.8,768.0,-0.74,-21.27,-56.00000000000001,497.66
84,85.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.2, 'trix_length': 16, 'trix_signal': 10, 'signal_stoch_rsi': 10}",2161.362125271515,116.13621252715151,-352.16835463531766,254.0,2.37,23.67,821.0,-0.6,-21.05,-31.0,617.62
85,86.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.5, 'trix_length': 16, 'trix_signal': 10, 'signal_stoch_rsi': 10}",1444.4661737939655,44.44661737939655,-196.50762780857536,278.0,2.36,25.1,797.0,-0.73,-20.55,-43.0,414.45
86,87.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.8, 'trix_length': 16, 'trix_signal': 10, 'signal_stoch_rsi': 10}",2527.4796314307778,152.74796314307778,-431.66401505198814,279.0,2.68,26.47,784.0,-0.78,-21.78,-40.0,633.38
87,88.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.2, 'trix_length': 16, 'trix_signal': 10, 'signal_stoch_rsi': 10}",3287.7059031327085,228.77059031327084,-596.7331213316501,258.0,2.65,23.67,823.0,-0.65,-21.05,-30.0,747.06
88,89.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.5, 'trix_length': 16, 'trix_signal': 10, 'signal_stoch_rsi': 10}",2243.6180593743356,124.36180593743356,-370.02871283913805,267.0,2.76,25.1,814.0,-0.76,-20.55,-43.0,502.22
89,90.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.8, 'trix_length': 16, 'trix_signal': 10, 'signal_stoch_rsi': 10}",3825.295708431135,282.5295708431135,-713.460827290833,266.0,3.14,26.03,803.0,-0.81,-21.78,-43.0,760.51
90,91.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.2, 'trix_length': 16, 'trix_signal': 10, 'signal_stoch_rsi': 17}",613.1771680420642,-38.68228319579358,-16.00856016601909,276.0,1.09,11.91,721.0,-0.47,-13.05,-54.0,259.49
91,92.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.5, 'trix_length': 16, 'trix_signal': 10, 'signal_stoch_rsi': 17}",440.3407761300039,-55.96592238699961,21.519672950227655,293.0,1.49,24.57,697.0,-0.71,-13.18,-71.0,222.55
92,93.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.8, 'trix_length': 16, 'trix_signal': 10, 'signal_stoch_rsi': 17}",293.25775389832864,-70.67422461016713,53.45603707289972,249.0,2.18,24.57,675.0,-0.93,-22.11,-78.0,162.78
93,94.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.2, 'trix_length': 16, 'trix_signal': 10, 'signal_stoch_rsi': 17}",1584.9190915052127,58.49190915052127,-227.00438708139436,271.0,1.89,12.87,804.0,-0.55,-13.72,-39.0,488.66
94,95.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.5, 'trix_length': 16, 'trix_signal': 10, 'signal_stoch_rsi': 17}",656.6699501678955,-34.333004983210444,-25.452215222893926,296.0,2.11,21.59,772.0,-0.8,-37.18,-64.0,338.2
95,96.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.8, 'trix_length': 16, 'trix_signal': 10, 'signal_stoch_rsi': 17}",261.72560493756436,-73.82743950624356,60.302661350140305,253.0,2.71,21.59,735.0,-1.04,-37.18,-79.0,188.45
96,97.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.2, 'trix_length': 16, 'trix_signal': 10, 'signal_stoch_rsi': 17}",4815.763578530475,381.57635785304745,-928.522647964299,264.0,2.65,25.1,817.0,-0.62,-13.05,-28.000000000000004,874.16
97,98.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.5, 'trix_length': 16, 'trix_signal': 10, 'signal_stoch_rsi': 17}",1866.0595270177132,86.60595270177132,-288.04884470745077,280.0,2.84,26.03,794.0,-0.85,-37.18,-47.0,502.78
98,99.0,"{'stoch_top': 0.8, 'stoch_bottom': 0.8, 'trix_length': 16, 'trix_signal': 10, 'signal_stoch_rsi': 17}",685.9511771419268,-31.40488228580732,-31.81009332746745,249.0,3.33,27.73,745.0,-1.07,-37.18,-63.0,245.9
99,100.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.2, 'trix_length': 16, 'trix_signal': 10, 'signal_stoch_rsi': 25}",640.4794403001112,-35.95205596998888,-21.936744772097573,174.0,1.0,11.91,377.0,-0.55,-13.87,-39.0,139.63
100,101.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.5, 'trix_length': 16, 'trix_signal': 10, 'signal_stoch_rsi': 25}",1130.6342702227273,13.06342702227273,-128.36482115632035,175.0,1.57,15.51,337.0,-0.74,-11.7,-27.0,187.31
101,102.0,"{'stoch_top': 0.2, 'stoch_bottom': 0.8, 'trix_length': 16, 'trix_signal': 10, 'signal_stoch_rsi': 25}",1049.1455396974338,4.914553969743383,-110.67104705198581,109.0,3.19,22.41,239.0,-1.32,-20.46,-40.0,103.25
102,103.0,"{'stoch_top': 0.5, 'stoch_bottom': 0.2, 'trix_length': 16, 'trix_signal': 10, 'signal_stoch_rsi': 25}",1089.3969065933084,8.939690659330836,-119.41088860621436,240.0,1.81,25.85,735.0,-0.55,-14.48,-42.0,320.66
